bulk_modulus,shear_modulus,density,vp,vs
223.55495776060482,0.7313682612783501,6590.784219648936,5982.747382298931,326.7353373899113
84.07471078673692,40.490940019014204,4102.742581933355,6271.79459782781,3226.4625405265583
107.64965356233364,35.42301645703253,4491.505439902174,6284.9798534542115,2951.3154691025234
25.17438987598046,15.205839471822005,2655.531094419806,4628.226940931522,2121.773891319947
25.628617322234888,17.591971807125734,2724.2064022653863,4640.613656230742,2288.2047144944913
104.94256977241315,14.720545581716268,5252.477009528741,5175.205435049242,1709.3036510714749
14.14383171476973,6.632288823717533,2566.982877610282,3801.540869285448,1289.5508034078712
179.2783670998827,21.937967082773934,5135.064637839326,6744.586709522979,2270.194451291121
34.4470055118999,26.311264573551124,3246.7313553638965,4850.537736454968,2798.0741350927433
51.36103108685997,40.890014481972834,2842.649268355939,6376.281269498417,3766.1017147473
73.18590026432076,52.25961490001929,3839.218389311837,6380.618674703283,3613.8272815046535
177.0199115456941,6.142446799488807,6091.164198093049,5765.940635605362,1076.34910349144
38.48997040310468,31.428401588590592,3077.597399549378,5319.609684532815,3200.731931672351
71.96791047036874,72.65304331369818,3177.8171323733504,7386.972977146741,4542.251988408752
82.54422390047682,59.30804133520315,3772.5712707638877,6832.629074254033,3909.0327787994916
63.68096222429119,59.65747321259054,2993.0782549513956,7046.538777204592,4340.88206225479
39.248509485728675,30.715269177743686,3070.4600128096745,5299.0641326772275,3113.648836253033
241.36018362833113,4.017124107609833,5656.971026135644,6590.848917766569,908.8883840103061
79.10986715776897,78.28245726666549,3053.636531782394,7997.364146588696,4840.606939622328
45.18849511227126,25.518015804521795,3815.7952859321813,4904.172471294244,2654.5933945770444
159.85654123202937,3.437040879959535,6323.645478039423,5185.961444873625,701.9765464179936
45.41673073007871,23.11905240706599,3882.8207803701866,4844.2917785744985,2510.3602611824103
36.30645762961633,28.11553076971509,3044.2222527049926,5104.900261436812,2981.5533280412765
80.60791470511901,63.83165589920634,3465.7684921068712,7098.403588014082,4213.864640631263
39.12495306938999,30.785094401837995,3160.8046980423633,5206.296005896642,3108.2790318590164
44.80384890285765,34.00045826742362,3255.677156284014,5372.329666946076,3188.361869101584
75.68075204528597,56.08480020591756,3658.2337730243826,6626.607636205026,3865.159454582032
269.105891141711,1.9711574047410172,5489.2097220484275,6919.98045875615,631.7962849238191
61.33095315025623,37.167539361089986,3708.3250022114507,5761.045569635195,3263.7339322090565
96.46347018980805,66.1465522372778,3454.7115226619944,7590.200212277932,4379.996800337977
30.703481170773724,20.262369565571653,2700.9613246079202,5065.65852285175,2624.363288935455
68.56543130900354,63.82673696777095,3152.750936383954,7038.96395068805,4334.374461501988
149.52745298611214,5.409829760972731,6234.471585957679,5075.98743846519,831.6699862521956
155.22148818602062,11.189493064691266,5775.552582006947,5611.220448509234,1416.2459786180286
65.75452175699552,66.89922384508246,2875.826344405291,7466.25086528013,4660.331150618632
53.896463370250125,50.18390093247416,3284.9721251991605,6191.733703641028,3780.364874042224
52.00348728939743,44.97212142367207,3326.587305390566,5942.535636465904,3633.4014493567684
19.256512650623222,13.44334798480304,2758.9849891303948,4160.197362288393,1959.319217374229
30.670789040958372,18.523480366792295,2667.8182547900055,5044.948386348576,2464.058701209469
83.26662684727623,7.113634024180001,5173.4382817026,4577.387392191946,1098.1751195885613
62.00835499469663,53.81620726604707,2857.159487640782,6945.264750662154,4281.942466377858
89.50885965112826,72.18660845651935,3443.1138725733717,7604.310445421956,4506.380389918365
44.011399108618306,33.9963010461996,3216.9954618865786,5441.110122090895,3244.6598520240054
27.254102814653596,18.098077283094565,2700.203181739978,4773.484199018718,2352.4005612673955
263.5022124859092,1.166656479475298,5847.084396533146,6700.57162288514,469.61455126732
218.17546358630725,4.478065733356757,6040.736694372933,6329.027581730639,954.415744956039
18.196701904311592,5.784539554960831,3097.516436482998,3588.8445110994476,1128.6688373337195
38.818864334562086,20.51550947109786,3608.29539589779,4644.382192396817,2374.474682873758
84.19948146366352,11.648915628392542,4931.22005734239,4826.006955145802,1559.933635251786
165.61996645514517,8.367556546395125,5885.222326429475,5694.572642375002,1259.8236121562702
132.55145906965222,8.878027775168732,5951.697955692031,5069.558608754068,1124.1280703916427
18.56310557687612,11.2357689715906,2678.6591866187055,4123.147037807314,1764.2023253828577
73.91166511410032,55.412805510641,3499.7574271265585,6747.6349666399365,3933.195283302324
263.1281510854286,5.850223650300375,4759.97989399104,7020.399510331195,1193.846283832963
124.0222852817335,3.9908256602505823,6077.095908976038,4737.712109306622,697.9600154331056
208.58761012933272,10.419479139186906,5576.539735590113,6412.858388538136,1473.7266624119754
225.1716096152765,8.67331480326551,5499.384574207452,6557.64529241144,1343.4252348585135
68.77230501500844,76.91669476521135,2939.470992610924,7803.5388831895525,4860.533236387299
22.476336338955576,12.763740210530107,2653.0776680083154,4409.1838487218165,1875.9266914048715
40.875205997826285,33.67095154905123,3402.383826484802,5227.577174438755,3149.545956013251
191.3400798896507,8.995313714211223,5801.852790223178,6128.8187149870955,1353.7916354570275
36.213156179492984,29.49733746301575,2952.990757360033,5286.089474610642,3125.3097951873624
32.05748975663609,25.07764806545669,2862.2642436578526,5075.480509885167,2901.8610631433344
16.895465040389283,11.529859517732081,2735.211482458154,3965.915115948996,1799.7592692300143
152.60400040688484,3.09618494764557,6389.000460353331,4946.040681967502,610.5919863430186
49.7255128203485,39.58486963012135,3113.4847839763297,5872.777898527169,3542.875243888634
99.8780141752357,40.87704126967568,3941.5930680270126,6627.095687692853,3415.4297756508563
63.9507916687509,53.23589136811214,3517.058805484148,6352.735636438248,3817.943490124837
74.17057053448056,79.99317257489793,2948.4380788508665,8085.585843695615,4932.782659062058
18.30892702233446,13.068532919245234,2804.2218245898,4024.407162574047,1922.6871496536944
27.66613578577988,18.739367547033957,2758.15672202769,4720.537888135477,2372.4885465836355
20.316066284817474,13.39233217518877,2715.0914081928013,4253.875817176511,1982.799916307721
276.2795871316681,3.246076240955885,4775.392208594201,7143.975641485367,895.2279628063541
31.968987012501774,22.769523974863073,2728.575742102453,5186.72970319874,2792.2291181933965
218.54456423534668,1.529367996595229,6491.91897060999,6133.511245488906,498.3389827524052
18.77613971081942,11.159756193068018,2637.9317551048543,4180.772999509668,1771.8919808990877
134.45122809585814,10.722550624211378,5612.864089196969,5376.611227419862,1403.0335526158215
68.23965945325715,66.72175609414629,3103.5071646076217,7180.057236854933,4460.072530391478
55.16155869683278,48.64511756575443,2838.9248737095713,6695.892070384214,4099.499953870933
73.43755469086977,22.074751730396194,4450.66377158523,5198.584123825298,2299.286760573925
24.941921630963424,17.636263646669924,2833.768094359637,4454.411001987763,2282.42915421557
175.46330725376302,7.5028230173796375,6062.18612904188,5774.356672542905,1153.4281841911386
229.64900756060675,4.280240338294367,5831.098484460935,6424.398584234175,935.3777660609065
18.13781998852329,12.813541038715679,2874.621729383947,3983.664891795752,1881.6505630360343
181.62844963452264,3.785047568038593,6270.024707062906,5696.746654159617,821.0306857462189
238.17553676674675,2.2964753874704242,5951.975502854475,6436.336378684601,676.0079274935606
157.00443756548432,5.824688254191598,6203.402393454595,5295.72308399485,917.4267832754341
18.87347663285226,11.751228865833031,2873.7721937215115,3958.0317669568694,1790.6867808592185
50.793880646835504,37.09436422131258,3550.825769814258,5568.551141235894,3245.608984818472
20.94419658908379,15.670260088265836,2912.379339219276,4179.056757210816,2099.236348681024
112.97201267081687,13.10728760832685,5368.4002803553085,5147.2860190544525,1602.5785464498583
33.24472116316815,26.874342754836515,2894.9448857125444,5142.7565001092125,3012.8860171503657
139.67238441797227,33.97785907643419,4205.785653211226,7037.228044751493,3187.068037637378
38.40823467705124,31.061018561750053,2712.710720590792,5836.428484412067,3322.1666562839064
257.0591470305076,6.703298185341139,4905.2234079550335,6941.147184926824,1262.4288007668133
74.23145209114813,20.448790093569627,4553.575845965658,5051.94411873472,2193.287396872244
35.919037202062285,28.618436526380528,2914.21973165971,5273.161812638171,3049.6873651923092
88.37250187414034,70.0771163960095,3433.922368670077,7493.735911518024,4433.967178841021
268.3722184738676,2.3566788236196707,5420.749697614779,6900.690036895243,695.2977270194917
106.21536549888094,58.35553880835528,3907.962933107179,7185.1866933865385,3921.0310061604455
224.39436184505283,3.8944626133168616,5999.431777048143,6346.884524402885,888.8469992405608
28.137618912079926,22.118350252723346,3025.7100916113386,4640.79947760705,2571.1393268114493
52.330365375430354,56.16738675813051,2711.603816919511,7093.111709835037,4417.688485337562
52.898272027564744,50.257658083222935,2976.406486298175,6560.695515892168,4059.6635130434165
255.8085364067392,7.297069399131305,4772.611910062595,7043.262421890262,1315.0811187520142
171.742104133516,8.483786417142804,5933.080842887555,5778.993751586389,1271.6838146750065
34.76835028589417,27.23270595266003,2965.673522997281,5100.758116154351,2966.782973890222
192.8246236493234,23.55490084434885,4374.549613182864,7289.974218714024,2609.1285445896947
50.00748919189973,41.83192548197319,3302.2269775348327,5812.159032847994,3539.8921628048683
190.92996229576858,3.716451741543353,6200.519925387827,5880.389889318973,841.3342288763146
85.9975118732053,75.00019968846804,3283.3150881909205,7728.039952950223,4637.818806195492
32.85224275690169,18.35158597437452,2620.5944933852606,5397.011464992813,2549.1932961353136
19.365822030810797,11.359442950407487,2625.609959999679,4218.6629613207315,1722.8296010277425
67.84997687119139,57.8524721269973,3539.6573792621393,6606.846073584719,3939.853104187674
143.94183699670754,4.935836472141036,6080.300439015844,5091.291844327009,883.0907414410368
22.330618586583846,14.660052648750334,2701.6975452724523,4385.097072352019,2052.0492975611687
29.720351412712155,22.692205024252686,2980.71228861756,4724.805684062871,2610.8190864254475
74.55725419537893,74.92812151867814,3066.739942267649,7783.028922518211,4755.116823716119
68.83058952322992,58.571596300563215,3289.5535975504213,6785.928327978509,4106.956364364152
44.83952050838614,31.964342502556853,3562.44614659082,5196.824621523496,3031.56338696387
26.264406974871793,10.78838558645018,2558.1802623662243,4894.060052331932,1818.444069286634
135.54348358259486,45.1745083632485,4352.062929794756,7047.656851644471,3386.5674808505773
99.27254322669197,8.211984611438051,5522.891880301125,4689.401894284981,1142.8245811575202
163.9801701886975,7.529224054230385,5987.410901056983,5579.2131588720495,1177.7714374341017
25.136375093214205,11.307976551654097,2553.9818629214606,4930.2112569789715,1937.3589723199595
107.71906087038917,53.5597576760109,4036.9814690131475,7041.1977399312855,3756.353881888134
55.04594898946646,61.3756393340877,2707.531063712069,7386.170700728397,4632.29587418249
42.15402117268913,28.769947124409555,3600.6568823370076,4964.354214307246,2847.8667786407023
222.2251652471085,4.522078301507431,5919.0699403336,6407.27037597526,966.3543688450465
177.22264553054865,11.64661440528918,5826.618578281437,5926.977569677696,1427.271167184928
19.43690272823531,7.427842168447986,2550.432443660112,4239.306044819334,1367.9390606390796
40.66260236463413,31.211273947177247,3125.143172646878,5317.082513815028,3113.467279877781
61.18699197058557,51.92360950614638,3238.6757836152974,6449.896029972897,3941.8505473694936
213.0284851903593,3.388594166009755,6201.681869208955,6208.154414215334,812.8841510419104
45.74169667977653,42.14851799376901,2847.444331349602,6232.969531725707,3801.264209601249
48.15804500130674,39.25004703273863,2926.584223105243,6020.598705061906,3606.775011626096
270.68557070602515,3.5089551077189176,5100.550106260808,7089.285165937734,895.6098934551825
26.77077200519695,21.894159358346478,2769.6090118180114,4829.605007572979,2742.219059270803
142.8522088069013,2.414409383660176,6374.228515435112,4790.313519984524,536.9748335904609
43.2402572110308,33.895052593808096,3401.968846548685,5314.361262993096,3187.5568184127446
26.59432503358665,30.041796657373943,2863.7562607771183,5103.689571263343,3240.297007099135
17.70489665786015,9.968181931419936,2633.7667459580607,4067.8619338554954,1581.8092401453507
53.22562544692392,42.6275720289214,3639.708773698456,5712.69229124698,3369.365498876531
91.0283015193713,4.354109801068144,5707.79460440545,4358.784470512256,743.6569797542963
32.91988701043806,25.66660830145938,2995.8045189388167,4983.295213326143,2869.9478459091074
24.048249604900718,14.902519224043642,2633.336120473867,4584.160728835652,2056.240923840339
143.3009580365708,7.589553380425568,5963.720172490739,5216.744279790948,1106.646727429164
19.12692490255633,11.377457128698547,2634.4009479282813,4212.075937644277,1794.762915316053
155.07071245493648,6.1456673048983195,6023.228965733701,5373.001770082817,1047.444488610809
18.33626246965396,10.721762093217919,2648.6581652088576,4122.4132891663685,1692.4520212130171
32.23185282373203,25.720864061550177,3232.6058808049625,4774.798713199267,2782.2393178519105
173.22771955377877,6.708435035631015,5992.037491582236,5754.323358449521,1151.9174219333709
31.231550568956926,23.66456565816034,2958.4146926139138,4871.535158705005,2732.273032752888
135.89507468038036,36.40705754154058,4507.332466279942,6797.529087678678,3067.270550943575
20.965953891789532,16.450605379031447,2881.344337308666,4263.770756305812,2215.572634299295
53.62132315617267,53.47960108665534,3236.3179065016993,6324.549384879809,3936.185471575156
107.393915590391,3.01407547009405,6057.299421852309,4408.897152884084,576.9182860715398
67.80011440526854,63.671326628025966,3188.758390126832,6963.409568990393,4300.06159879557
30.834413896093277,21.082727440098918,2765.6629481637647,4970.455841086965,2593.9797326208327
45.45441169921358,35.868641069387365,3185.4926522224587,5583.1179640474165,3352.8480684312376
27.768805623642255,19.97440689761829,2807.386733766561,4723.415071604406,2483.3598883906093
33.60410340629197,26.36895607582771,3062.4548889450703,4935.199135319104,2864.0802152263664
23.035749648792425,15.925404847253308,2624.1347616350945,4683.480386426636,2280.9657193759062
28.6357617561641,23.507425377970524,2915.2495388969787,4795.588094162389,2721.1806489439027
166.76866561376718,4.069079985636374,6214.564616291993,5447.366894972102,832.7459177606947
85.72536193787113,68.57321613847664,3520.1224836910324,7286.4992606588785,4323.31890585453
225.28008932274918,7.6405430397773,5751.581892824674,6588.56007033776,1258.6326734065083
37.61434159798493,35.29135055567224,3016.4751455434875,5465.83400032232,3428.819396798661
24.14789567462638,17.98215383978227,2957.7736860453865,4377.128579808632,2275.9926253534363
31.337331679500164,23.484490927204966,2879.5541245907175,4904.948988347196,2716.8488172076873
60.859712011831355,25.05124032341042,4102.963815178781,5127.733677539321,2574.9390885298
35.6649477725193,27.28943458885957,2952.6497229601905,5116.414894403835,2915.5107428001743
40.849559604269466,31.29251409612926,2747.8291854091335,5830.41062472897,3284.8435759536496
60.212912991176864,52.614158818473115,3054.884052645275,6613.7617749654055,4084.531244534104
84.64377120249046,16.347892511937808,4733.011293212112,5059.599959438605,1943.4718010255053
58.2532303598041,44.46144032227861,2973.8293201100955,6408.852905537722,3826.9072708083154
32.14721540378247,23.19183596342488,2799.4667176610683,5040.941723529899,2716.69407431846
19.3736347822094,13.30229078659377,2748.8493388320567,4142.324393751418,1946.3070848820862
59.44720717835675,59.24419714551501,3070.5114327791416,6818.958520049084,4224.990299007242
17.697573283726975,9.850692154433558,2621.225611498121,4080.5053579449477,1602.111733349789
76.77864671375676,76.76694361048746,3118.692346412146,7747.668196106893,4746.813688561805
55.25987491354798,54.02585459133539,2814.3304073357626,6961.569052501249,4289.694794379496
22.240430569747396,13.049849562441018,2650.224613907133,4392.969606343408,1906.2506442475476
51.74701039019308,10.376287622227975,4376.374184094231,4360.490684355879,1521.5165323863146
15.793997809850573,9.951125255049506,2686.536464483604,3861.914234447881,1638.8932135677505
159.43482550498692,2.671631244590666,6428.34029013572,5046.381472264482,573.6865745157046
163.49443138382225,2.4674384282301114,6450.121172430541,5087.578759619261,558.7566316646952
17.45078940331743,10.785376294699631,2675.3351403460865,4015.1229760318492,1743.6426811558206
34.83471762126778,21.276132099753248,3457.6956909812798,4583.544667066368,2482.580682025649
22.708698714277222,12.340561910706779,2618.3534508893795,4434.8881559291885,1828.4493762224472
25.921970364828532,17.883521754683695,2801.413033897797,4576.416205125719,2297.1348975569267
271.12576393582225,3.5981117457647067,5034.16457926548,7054.492325383324,914.8438046307247
29.376540657234845,19.23088117650647,2681.5246767098956,4962.946887756732,2477.571244422724
71.3376228009831,73.06742439699583,2988.060550864381,7635.349890811323,4711.120415906185
39.02580934056592,32.07564070199765,2868.6121293930846,5565.041575178388,3265.147293671205
65.51379567573804,64.1589928163076,3006.6649259971514,7129.986143076851,4420.957146200194
64.63678840397219,77.42145115584103,2856.1222724418103,7872.890173736934,4924.582578149212
24.08056254835809,12.588947832607454,3235.5851551766978,4049.323842773165,1792.7911549310886
69.01250390839502,23.37947147285155,4239.708352338041,5202.640732283745,2424.389279325022
36.75095694722799,27.827789373213974,3228.9805383162056,4972.306386031339,2914.8720649463075
62.19941306457382,53.74822194760417,2832.103448268562,7041.89225961501,4311.403380329991
195.57493684465962,21.698191972963404,4536.511522382561,7195.146719156641,2467.650577647615
207.2276209859838,6.941146221958471,5851.398847061215,6262.723368481953,1197.550825370521
41.334501145520264,33.0315172832325,3126.0065186270585,5374.932149396271,3233.1969252214008
57.434594020500846,54.44749337826673,3156.38351923347,6516.92661799839,4047.1710129882713
285.77005775373163,1.0002780323392555,5108.202899421977,7259.858177751261,450.5573102745463
285.300203724377,1.9914421298659226,4589.440436664293,7336.237645686999,727.7197543800921
26.407385078799543,17.9691175986472,2756.54329478495,4625.75600821757,2280.907408120154
210.07172176779974,14.845546518727081,5341.479546405846,6635.022100051552,1755.6824209620056
122.84393396597807,6.639105325485825,5876.507613690263,4857.399756104721,986.2005482059911
26.445066047934414,20.587715039602703,2907.136446504569,4622.433246718257,2524.144169796398
142.05546372787754,15.000545159466972,5536.358414990576,5600.592448966308,1684.3546714875913
273.01560281672175,3.8126381065750525,4814.520727107019,7102.329236645417,965.4864841437754
185.42314792943088,4.113125409245108,6173.765987897341,5829.1812540996825,886.3505183173348
160.10649742224007,17.241927074867576,5459.828069925301,5971.168645872991,1869.501469434435
95.90399422239639,40.570324169845556,4265.595725910232,6304.727258255371,3187.9167006227635
44.53951171892208,35.46912406352425,3048.295123233095,5678.643719379686,3386.369771772901
29.10702882186131,22.797945957644338,3084.421707726616,4653.113437446763,2642.4005271518745
95.54063214296832,65.06099717463556,3621.9774654005887,7285.037072559167,4198.966357077005
40.80742346550409,36.20158084786733,3004.245070054645,5653.456959116698,3487.48762727486
42.466965510445064,34.519123915645416,2993.6080080136244,5574.354273995257,3284.277262206645
96.23693496894495,27.447146151707912,4239.3248813793025,5944.399356047541,2716.2540747044154
32.22064792086887,24.766988310659272,2882.288936226257,5019.615918530197,2816.4413730196966
33.15596346752248,23.573543969979934,3325.161557684362,4670.353138531463,2620.0642471851615
24.09920641777694,16.818641491915887,2779.73060039719,4475.298111230278,2228.682813695155
178.35374871367557,22.81331426578217,4590.986790009442,7067.281555346355,2534.5897994003044
129.47479065494196,20.00191697380848,4980.215042278183,5886.689528930376,2170.584127506445
77.40840287405942,34.39040025408045,3902.3322118092033,5993.725394592998,3116.520463690069
27.07535911883513,13.97238925257653,2570.827069221043,5073.291357099521,2214.8048963530564
181.97335149604427,2.518012365459441,6354.148045272708,5610.246901806482,662.6632512402524
281.1629024527613,0.8187807103388189,5537.436960582217,7126.27718773302,398.94336876470743
248.71960531248735,4.295284114968907,5697.5132921271115,6746.800441855756,971.722800259357
31.665968498840193,15.56218708787142,3498.667685791893,4294.659676548552,2050.7574044212533
29.528338354970423,21.303690453351198,2770.523409045583,4865.6030324823005,2566.338905177898
30.03273831411277,19.876789979121842,2692.6164568707386,5004.874089343104,2533.6287136060437
225.50296015578817,5.6194717221046275,5994.870349769726,6542.73828866763,1076.4909242187275
49.627810215745356,38.451377783648816,2892.804085340973,6091.304033701623,3573.7462887624292
210.65994243781293,7.064635807898486,5903.483857072213,6327.599215087783,1213.6147686952456
166.16402433793834,6.499011663873156,6077.532475913678,5541.378353564747,1070.386817972491
182.17848807480235,4.0325420341945355,6199.640355636316,5731.471458527569,860.1959817879952
30.9539148549167,23.23033451403753,2827.290787175831,4945.291104098204,2716.883868571949
42.214870320266265,27.973825849618336,2620.688869476548,6196.445897780543,3274.0652006797973
68.54495308506661,61.08089503138277,3100.8429129692972,7137.477595769526,4288.390302131689
27.566925078168932,21.6410583429543,3120.432647569119,4543.901396999379,2533.9318998305525
13.413223326426056,6.108661330809003,2572.8068805063313,3650.1794281456323,1187.6749823446403
159.87216673482658,7.617763479028317,5932.605392531021,5529.975803332639,1187.22335278485
175.3281743103243,10.240848707347107,5840.946447739748,5890.63975710884,1398.4452159651046
155.61024170749417,9.63981375524729,5784.735772903445,5507.842609368788,1324.963099804816
163.63250275145955,21.104118354855167,5148.872005807489,6507.486498809195,2195.3173069859363
258.7729570170633,4.408498994549842,5340.989079004775,6850.707429486831,971.9211554451304
123.77827507931289,37.090097034881985,4585.587492094257,6646.7911804904725,3028.2368994265585
36.732230974780066,26.36199071871882,2850.5100207678083,5305.2996688297135,2966.14332687421
36.880550096809955,18.971170179368098,3629.555508540955,4498.7143575543505,2245.810331711024
238.35438309135156,8.461547295152945,5255.231832716936,6759.588492000525,1362.2680891083573
143.9859738566552,12.643793649904241,5653.615789327439,5458.608203375034,1534.8669024672274
27.221239996962005,18.528749309433966,2758.023998840529,4720.61162677687,2392.7052689381994
30.44965101395414,22.3275952662803,3248.441019068397,4584.474167220662,2575.349528698408
32.89964645316424,29.323039928522668,3089.1770828168574,5046.664825283805,3066.823121086415
283.35982394726176,0.44474809919103153,5635.25316179558,7133.19131602269,280.83807955865626
19.72316142093478,11.257482406251487,2625.0287450677474,4251.2429544060615,1715.4000040205476
46.31448198032299,41.14282449187933,3215.2005898624,5726.232868806703,3566.9873519599014
75.38983076477726,74.13687626207097,3156.7641074559797,7569.447209044563,4630.572057779742
233.53953305408552,10.885460054628851,5104.003490181529,6753.9096334314545,1546.1789630291867
77.80980026201104,72.60208919188273,3250.14699555214,7448.083630404906,4541.476012584277
49.37286734682116,39.77027365047809,2804.979950697648,6361.148133921004,3737.017481815708
69.57809006965493,60.887002233494385,3085.8176895052534,7123.956091938377,4352.83829258944
37.577386592475605,29.438484620874647,2986.727855202011,5238.022498787406,3040.8153318586023
28.680628900949344,21.484921160014668,3088.8366517804106,4556.751190966541,2537.1766546935955
29.50087489174374,22.491663354484086,3009.2730983597794,4687.642195346802,2604.750516124545
172.05954037120492,3.3942962642821874,6286.821807701679,5485.258528192371,755.6588414732958
100.88470102082465,9.12624874925955,5308.822033281358,4887.5987776185975,1324.3323367751375
19.379809794238497,10.3659622916427,2577.268886905062,4291.8230984914835,1657.6465010826503
66.70758668217223,74.1359107139157,2980.8096982859247,7640.850990095545,4731.151059128818
24.20478011014145,17.888408501180578,3027.7756391592766,4341.416660827911,2295.2954278048196
267.32719383491116,3.6660041972496247,5216.746097342646,6987.20021097636,902.8912086541201
105.63075736214722,29.129219546745936,4609.214398221215,5960.467300961427,2680.8194068146126
78.47033209458189,71.83882337515232,3387.7580966296955,7386.950953872512,4452.166428662759
43.89690427396263,38.24420065239104,3512.7233042775742,5385.313763558759,3222.85499596706
132.41998187161352,9.846365962282366,5671.549894766947,5178.962762941825,1329.5137198953717
124.34627247690048,11.309206284512944,5403.592724230113,5271.4935496153175,1502.0812777750505
30.29703012532175,23.396473166618694,2817.058079171109,4967.712763627182,2818.6694767921385
92.39249088083938,38.31865782555237,4239.412838354454,6208.231102402382,3116.9688627093747
32.75036802205775,25.18989303850528,3116.8587250498294,4829.316345371476,2768.5146896558213
30.812989326715908,24.708856947556402,3167.4882884674344,4741.787398220888,2756.5474754835222
24.26197891383365,15.345007145933,2707.00570179456,4513.0519023502375,2102.766683322933
25.465558545879418,19.519018179543423,3065.9422958573227,4399.124324944929,2422.494890384671
49.062764205992536,12.556722662925763,4223.368467073148,4387.429769692908,1673.026781277256
214.1374810526039,4.069858794096326,5968.51838638214,6239.233186880111,912.6107742840431
19.55247786590517,10.958319379697146,2562.058757700097,4441.642812117075,1840.9260466292162
24.667762332022853,19.51182484578676,2990.5997386786626,4468.869281519155,2403.5185340492885
172.35668419707534,9.711568734613012,5850.124543567563,5785.237546466711,1335.1013434815834
39.27697763075855,29.549101572450347,2854.403089003719,5510.581950737407,3133.249171483076
56.41862953262605,51.69857241609456,2887.6480769553787,6752.861561541802,4191.106775131269
39.47767416412832,30.620548903713004,3064.824397564148,5302.330459536328,3100.9324597422838
129.14314627201043,18.24104277994957,5222.911130448514,5635.749460091007,1964.6468632149176
73.33311531667016,57.68793199302872,3622.515062186974,6610.552669292025,3903.8745748072365
241.70629542922865,4.682352590084516,5672.569444826473,6580.715458711912,988.6266841101582
